,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,language,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
3,Boston,True Fit,US,"Sat, 27 Jan 2018 09:28:05 GMT",False,"Boston, MA","Boston, MA 02109",23 days ago,True,58e5cd42dc5953bc,Data Scientist,en,42.36796,-71.05478,"indeed_clk(this,'5426');","Experience with big <b>data</b> tools and frameworks, such as Spark, is a plus. Define problems, research solutions, and figure out which <b>data</b> to use in your solution....",True Fit,False,MA,,http://www.indeed.com/viewjob?jk=58e5cd42dc5953bc&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9oja424d8e
4,Boston,NantHealth,US,"Fri, 26 Jan 2018 00:03:27 GMT",False,"Boston, MA","Boston, MA",25 days ago,True,859ec4bc962d94d8,Client Support Analyst - Level 1 (Entry Level),en,42.35843,-71.05977,"indeed_clk(this,'5426');","Client Support <b>Analyst</b> - Level 1. The Client Support <b>Analyst</b> must be results-driven, organized, effective at communicating, have excellent troubleshooting...",NantHealth,False,MA,,http://www.indeed.com/viewjob?jk=859ec4bc962d94d8&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9oja424d8e
5,Cambridge,NIBR,US,"Fri, 27 Oct 2017 07:16:49 GMT",False,"Cambridge, MA","Cambridge, MA",30+ days ago,False,b640a5ac9fded681,"Data Scientist/Data Visualization Designer (Cambridge, MA or Basel,CH)",en,42.373627,-71.10439,"indeed_clk(this,'5426');",<b>Data</b> science techniques including 1) <b>data</b> manipulation and visualization 2) <b>data</b> driven decision making. Skills in exploratory statistics to enable relation to...,NIBR,False,MA,,http://www.indeed.com/viewjob?jk=b640a5ac9fded681&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9oja424d8e
6,Boston,New England Baptist Hospital,US,"Sat, 30 Dec 2017 11:47:55 GMT",False,"Boston, MA","Boston, MA",30+ days ago,False,2d1dbd4437bf8efc,"SQL Database Administrator & Reporting Analyst , 40 hours, Day Shift",en,42.35843,-71.05977,"indeed_clk(this,'5426');","SQL Database Administrator &amp; Reporting <b>Analyst</b>. Support <b>data</b> migration projects, conversion, and product upgrades....",New England Baptist Hospital,False,MA,,http://www.indeed.com/viewjob?jk=2d1dbd4437bf8efc&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9oja424d8e
7,Boston,Brigham & Women's Hospital(BWH),US,"Fri, 10 Nov 2017 01:16:53 GMT",False,"Boston, MA","Boston, MA",30+ days ago,False,91e74536cf4fd3e6,DATA ANALYST I / 40 HOURS / DAY / BWH - RHEUMATOLOGY,en,42.35843,-71.05977,"indeed_clk(this,'5426');","Business and Systems <b>Analyst</b>. Responsibilities include organizing and managing databases/<b>data</b> marts, extracting <b>data</b> from a variety of sources, preparing <b>data</b>...",Partners HealthCare,False,MA,,http://www.indeed.com/viewjob?jk=91e74536cf4fd3e6&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9oja424d8e
8,Boston,Amazon.com,US,"Fri, 09 Feb 2018 07:19:22 GMT",False,"Boston, MA","Boston, MA",10 days ago,False,8010b29f72bc4ae7,Business Analyst / Data SME - Alexa,en,42.35843,-71.05977,"indeed_clk(this,'5426');","Come join Alexa <b>Data</b> Services team as <b>Data</b> SME ! Working knowledge of RDBMS and <b>data</b> mining using SQL, ETL, <b>data</b> warehouse....",Amazon.com,False,MA,,http://www.indeed.com/viewjob?jk=8010b29f72bc4ae7&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9oja424d8e
9,Boston,Burning Glass Technologies,US,"Mon, 19 Feb 2018 18:45:45 GMT",False,"Boston, MA","Boston, MA 02110",9 hours ago,True,7a04adc149090b98,Research Analyst,en,42.35819,-71.050674,"indeed_clk(this,'5426');","Running specified queries using Burning Glass’s proprietary labor market database and other published <b>data</b> sources, preparing <b>data</b> for presentation, and...",Indeed,False,MA,,http://www.indeed.com/viewjob?jk=7a04adc149090b98&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9oja424d8e
0,Boston,GfK Boutique Research,US,"Fri, 26 Jan 2018 19:05:38 GMT",False,"Boston, MA","Boston, MA",24 days ago,True,c1fb493eded31d93,Research Analyst,en,42.357143,-71.05495,"indeed_clk(this,'5592');","GfK’s Research <b>Analysts</b> can expect:. Compare the signals coming from our <b>data</b> with other external <b>data</b> points, such as company earnings, investor events, news...",Indeed,False,MA,,http://www.indeed.com/viewjob?jk=c1fb493eded31d93&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
1,Boston,"Boardwalk Capital, LLC",US,"Sun, 19 Nov 2017 22:56:22 GMT",False,"Boston, MA","Boston, MA",30+ days ago,True,aeeec3f6f7f2e611,Private Equity Analyst Intern,en,42.357143,-71.05495,"indeed_clk(this,'5592');","Synthesize key <b>data</b> and third-party research on potential industries. <b>Analysts</b> will learn how companies are acquired, interact with industry participants and...",Indeed,False,MA,,http://www.indeed.com/viewjob?jk=aeeec3f6f7f2e611&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
2,Boston,Massachusetts General Hospital,US,"Mon, 27 Nov 2017 19:44:20 GMT",False,"Boston, MA","Boston, MA",30+ days ago,True,1701bf4f307ccce8,Senior Data Statistical Analyst,en,42.35843,-71.05977,"indeed_clk(this,'5592');","Works independently to design and create databases, document <b>data</b> requirements and develop <b>data</b> reporting systems;...",Indeed,False,MA,,http://www.indeed.com/viewjob?jk=1701bf4f307ccce8&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
3,Boston,Wayfair,US,"Fri, 02 Feb 2018 04:53:11 GMT",False,"Boston, MA","Boston, MA 02116",17 days ago,False,0766b9525150652d,"Analyst, Customer Analytics team",en,42.3469,-71.07935,"indeed_clk(this,'5592');","You possess an affinity for <b>data</b>, and resourcefulness in obtaining <b>data</b> when clean and or complete information is not available....",Wayfair,False,MA,,http://www.indeed.com/viewjob?jk=0766b9525150652d&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
4,Boston,Manulife,US,"Wed, 14 Feb 2018 11:09:34 GMT",False,"Boston, MA","Boston, MA 02212",5 days ago,False,8708230cd7dd20a7,"Analyst, Derivatives Operations",en,42.35572,-71.05577,"indeed_clk(this,'5592');","Contribute to the gathering of <b>data</b> for quarterly metrics reporting to senior management. Familiarity with MS Office suite, derivative trading/accounting...",Manulife,False,MA,,http://www.indeed.com/viewjob?jk=8708230cd7dd20a7&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
5,Boston,Boston University,US,"Wed, 20 Dec 2017 06:33:14 GMT",False,"Boston, MA","Boston, MA",30+ days ago,False,ed3fe2d0d08a172b,"RESEARCH DATA ANALYST, School of Public Health, Health Policy & Mgmt",en,42.35843,-71.05977,"indeed_clk(this,'5592');","Constructing, managing, and processing data; Under the supervision of the Research Principal Investigator, the incumbent will be responsible for 1)...",Boston University,False,MA,,http://www.indeed.com/viewjob?jk=ed3fe2d0d08a172b&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
6,Somerville,Formlabs,US,"Tue, 23 Jan 2018 17:11:23 GMT",False,"Somerville, MA","Somerville, MA",27 days ago,False,f12297640009de7d,Customer Success Analyst Intern,en,42.3876,-71.0995,"indeed_clk(this,'5592');","Experienced and knowledgeable in <b>data</b> wrangling, building <b>data</b> models, and developing insights. Identify operational inefficiencies and opportunities by...",Formlabs,False,MA,,http://www.indeed.com/viewjob?jk=f12297640009de7d&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
7,Boston,Stradegi Pte Ltd,US,"Sat, 17 Feb 2018 09:19:52 GMT",False,"Boston, MA","Boston, MA",2 days ago,True,53c84f02f5d98793,Business Analyst,en,42.35843,-71.05977,"indeed_clk(this,'5592');",5-7 years of experience as a consultant and/or business <b>analyst</b> in the Investment Management industry. We are seeking a Business <b>Analyst</b> who is knowledgeable on...,Stradegi Pte Ltd,False,MA,,http://www.indeed.com/viewjob?jk=53c84f02f5d98793&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
8,Boston,MassHousing,US,"Wed, 14 Feb 2018 06:13:36 GMT",False,"Boston, MA","Boston, MA",5 days ago,True,6a766f33f465ac5d,Business Analyst,en,42.35843,-71.05977,"indeed_clk(this,'5592');","The ideal applicant would have a Business <b>Analyst</b> background with 3-5 years of experience in troubleshooting <b>data</b> and software problems, as well as some...",MassHousing,False,MA,,http://www.indeed.com/viewjob?jk=6a766f33f465ac5d&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
9,Boston,Amazon.com,US,"Sat, 20 Jan 2018 01:19:18 GMT",False,"Boston, MA","Boston, MA",30+ days ago,False,90b053f0362f0433,Workforce Analyst,en,42.35843,-71.05977,"indeed_clk(this,'5592');",ADS operations is hiring a Workforce <b>Analyst</b>. Prior experience in <b>data</b> mining and analysis in any industry....,Amazon.com,False,MA,,http://www.indeed.com/viewjob?jk=90b053f0362f0433&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omC0OQkp_d3WlzSPbi1WmS1waLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6oli9toa34id99
0,Boston,Berkshire Hathaway Specialty Insurance,US,"Tue, 05 Dec 2017 18:23:50 GMT",False,"Boston, MA","Boston, MA",30+ days ago,False,73c5474d68712839,"Actuarial Analyst, Global",en,42.35843,-71.05977,"indeed_clk(this,'5748');","BHSI is seeking an Actuarial <b>Analyst</b> to join our Global Actuarial Team. The Actuarial <b>Analyst</b> in this role will engage in a wide variety of global projects,...",Berkshire Hathaway Specialty Insurance,False,MA,,http://www.indeed.com/viewjob?jk=73c5474d68712839&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
1,Cambridge,Google,US,"Fri, 02 Feb 2018 08:34:50 GMT",False,"Cambridge, MA","Cambridge, MA 02142",17 days ago,False,6a3e703bbc01ae20,"Technical Solutions Consultant Intern, Summer 2018",en,42.362896,-71.08749,"indeed_clk(this,'5748');",Experience with SQL and <b>data</b> modeling. Work closely with <b>analysts</b> to translate business requirements into technical solutions....,Google,False,MA,,http://www.indeed.com/viewjob?jk=6a3e703bbc01ae20&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
2,Boston,O'Reilly Media,US,"Tue, 23 Jan 2018 06:07:30 GMT",False,"Boston, MA","Boston, MA",27 days ago,False,fab2e1d3c2f51c05,Marketing Analyst,en,42.35843,-71.05977,"indeed_clk(this,'5748');","Develop a thorough understanding of the <b>data</b> environment - <b>data</b> collection, <b>data</b> sources, <b>data</b> accessibility and tools....",O'Reilly Media,False,MA,,http://www.indeed.com/viewjob?jk=fab2e1d3c2f51c05&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
3,Somerville,Recorded Future,US,"Wed, 20 Dec 2017 04:06:56 GMT",False,"Somerville, MA","Somerville, MA",30+ days ago,False,2b6e0c59bdcdc3ed,Junior Threat Intelligence Analyst,en,42.3876,-71.0995,"indeed_clk(this,'5748');",Create and track intelligence leads and <b>Analyst</b> Notes in JIRA. Review RF daily alerts for useful leads for the Weekly Round-Up and <b>Analyst</b> Notes....,Recorded Future,False,MA,,http://www.indeed.com/viewjob?jk=2b6e0c59bdcdc3ed&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
4,Boston,Kadence International,US,"Fri, 26 Jan 2018 15:14:02 GMT",False,"Boston, MA","Boston, MA 02111",24 days ago,True,7a93646483d6a6fe,Survey Programmer & Data Analyst,en,42.3489,-71.06044,"indeed_clk(this,'5748');", jQuery or other javascript framework within <b>data</b> collection system Write specialized macros to extract/ format <b>data</b>....,Indeed,False,MA,,http://www.indeed.com/viewjob?jk=7a93646483d6a6fe&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
5,Boston,Santander Bank,US,"Wed, 24 Jan 2018 09:05:02 GMT",False,"Boston, MA","Boston, MA",26 days ago,False,49045dd7e7c4bea9,Finance Analyst - Quantitative Modeling,en,42.35843,-71.05977,"indeed_clk(this,'5748');","Must have hands on experience with quantitative <b>data</b> and statistical analysis techniques such as multi-variate regression model development, validation and/or...",Santander Bank,False,MA,,http://www.indeed.com/viewjob?jk=49045dd7e7c4bea9&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
6,Boston,Berklee,US,"Sat, 20 Jan 2018 06:36:51 GMT",False,"Boston, MA","Boston, MA",30 days ago,False,fbb4211b072c6e39,Data Integrity Analyst,en,42.35843,-71.05977,"indeed_clk(this,'5748');",This position elicits <b>data</b> requirements from college staff at all levels and documents <b>data</b> governance processes....,Berklee,False,MA,,http://www.indeed.com/viewjob?jk=fbb4211b072c6e39&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
7,Boston,Manulife,US,"Thu, 18 Jan 2018 11:09:49 GMT",False,"Boston, MA","Boston, MA 02212",30+ days ago,False,b6bbeb17f2b394da,Business Intelligence Analyst Co-op (July-December 2018),en,42.35572,-71.05577,"indeed_clk(this,'5748');","The Business Intelligence <b>Analyst</b> will:. In this role, a co-op will contribute to the product development life cycle by providing <b>data</b> driven responses to...",Manulife,False,MA,,http://www.indeed.com/viewjob?jk=b6bbeb17f2b394da&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
8,Boston,Manulife Financial,US,"Wed, 17 Jan 2018 20:38:06 GMT",False,"Boston, MA","Boston, MA",30+ days ago,False,6189bbfc7ff0a73f,"Data Science/Advanced Analytics Internship May-August 2018- Boston, MA",en,42.35843,-71.05977,"indeed_clk(this,'5748');","Experienced <b>data</b> scientist, <b>data</b> <b>analyst</b> and <b>data</b> engineer and be accountable. Various <b>data</b> transformation and <b>data</b> exploration, including....",Manulife Financial,False,MA,,http://www.indeed.com/viewjob?jk=6189bbfc7ff0a73f&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
9,Boston,Cambridge Associates LLC,US,"Tue, 13 Feb 2018 02:55:46 GMT",False,"Boston, MA","Boston, MA 02110",7 days ago,False,d5e4ff714f2df67e,Business Analyst,en,42.353825,-71.05734,"indeed_clk(this,'5748');","Minimum of 5 years’ hands-on experience as a Finance System / Business <b>Analyst</b> implementing and supporting a large scale enterprise financial system (i.e.,...",Cambridge Associates LLC,False,MA,,http://www.indeed.com/viewjob?jk=d5e4ff714f2df67e&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia2m19tc7cd
0,Boston,MAXIMUS,US,"Tue, 30 Jan 2018 20:41:28 GMT",False,"Boston, MA","Boston, MA 02110",20 days ago,False,5e2e7173b69afbc1,Business Analyst,en,42.354282,-71.058975,"indeed_clk(this,'5906');","Experience in report development and <b>data</b> collection and analysis required. Extract, analyze, and report <b>data</b> to support program activity and assist in...",MAXIMUS,False,MA,,http://www.indeed.com/viewjob?jk=5e2e7173b69afbc1&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia7ja1shdrd
1,Boston,Harvard University,US,"Fri, 15 Dec 2017 06:41:11 GMT",False,"Boston, MA","Boston, MA",30+ days ago,False,00a5e60c433a7dad,Business Analyst,en,42.35843,-71.05977,"indeed_clk(this,'5906');",Conduct landscape analysis for new technology needs or requests and research <b>data</b> requests as needed. The IT Business Systems <b>Analyst</b> will be responsible for...,Harvard University,False,MA,,http://www.indeed.com/viewjob?jk=00a5e60c433a7dad&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia7ja1shdrd
2,Boston,Cognition Financial Corporation,US,"Tue, 16 Jan 2018 07:06:06 GMT",False,"Boston, MA","Boston, MA 02116",30+ days ago,False,e4dbf71fbac51370,Data Analyst,en,42.347027,-71.07479,"indeed_clk(this,'5906');","The <b>Data</b> <b>Analyst</b> is an integral member of an interdisciplinary team of <b>data</b> engineers, <b>analysts</b>, statisticians, and <b>data</b> scientists supporting the Credit Risk...",Cognition Financial Corporation,False,MA,,http://www.indeed.com/viewjob?jk=e4dbf71fbac51370&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia7ja1shdrd
3,Boston,Cengage,US,"Mon, 29 Jan 2018 19:14:41 GMT",False,"Boston, MA","Boston, MA",21 days ago,False,05bef042eb256009,Data Analyst Digital Products,en,42.35843,-71.05977,"indeed_clk(this,'5906');","This is an opportunity to join a small, nimble team comprised of <b>data</b> <b>analysts</b>, software engineers and <b>data</b> architects working on high priority, high visibility...",Cengage,False,MA,,http://www.indeed.com/viewjob?jk=05bef042eb256009&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia7ja1shdrd
4,Cambridge,Harvard University,US,"Fri, 02 Feb 2018 00:40:40 GMT",False,"Cambridge, MA","Cambridge, MA",18 days ago,False,7bb8364f6e46aee8,Business Analyst,en,42.373627,-71.10439,"indeed_clk(this,'5906');","Analyze and research <b>data</b> requests. 3 - 4 weeks paid vacation, paid holiday break, 12 paid sick days, 11.5 paid holidays, and 3 paid personal days per year....",Harvard University,False,MA,,http://www.indeed.com/viewjob?jk=7bb8364f6e46aee8&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia7ja1shdrd
5,Cambridge,DIGITALiBIZ,US,"Thu, 26 Oct 2017 01:24:15 GMT",False,"Cambridge, MA","Cambridge, MA",30+ days ago,False,57c4ec58110ea8aa,Business Analyst,en,42.373627,-71.10439,"indeed_clk(this,'5906');","Evaluating <b>data</b> collected through task analysis, business process improvement, interviews, surveys, and meetings....",DIGITALiBIZ,False,MA,,http://www.indeed.com/viewjob?jk=57c4ec58110ea8aa&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia7ja1shdrd
6,Boston,Berkshire Hathaway Specialty Insurance,US,"Wed, 13 Dec 2017 18:23:33 GMT",False,"Boston, MA","Boston, MA",30+ days ago,False,9d261f8d8fb98d93,Data Analyst - Cinch,en,42.35843,-71.05977,"indeed_clk(this,'5906');","As a <b>Data</b> <b>Analyst</b> within our team, you will be involved in anything and everything <b>data</b> related. Supporting the <b>data</b> platform development....",Berkshire Hathaway Specialty Insurance,False,MA,,http://www.indeed.com/viewjob?jk=9d261f8d8fb98d93&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia7ja1shdrd
7,Boston,Wayfair,US,"Wed, 17 Jan 2018 21:41:56 GMT",False,"Boston, MA","Boston, MA 02116",30+ days ago,False,ca01c14d57fe5a9a,Strategy & Profitability Analyst,en,42.3469,-71.07935,"indeed_clk(this,'5906');","Strategy &amp; Profitability <b>Analyst</b>. Structured and logical thinker with an affinity for <b>data</b>. <b>Analysts</b> leverage unique, proprietary, and massive datasets to...",Wayfair,False,MA,,http://www.indeed.com/viewjob?jk=ca01c14d57fe5a9a&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia7ja1shdrd
8,Boston,IMPAQ International,US,"Fri, 12 Jan 2018 23:03:34 GMT",False,"Boston, MA","Boston, MA",30+ days ago,False,f730b5304c7b40d0,Data Analyst - Health,en,42.35843,-71.05977,"indeed_clk(this,'5906');",Knowledge of <b>data</b> analysis and <b>data</b> management techniques. Create customized and presentation-quality reports from <b>data</b> analysis results....,IMPAQ International,False,MA,,http://www.indeed.com/viewjob?jk=f730b5304c7b40d0&qd=MbtasYePkTf44GKp5PJpiIusy6L6vSu-igQDcJqP4Mv103YCAL5hM0N_b-Fd5omCOS8HWp6SRYZhA6kR-tEn9qLiohP81XWPg3GX-yaEF2iDBfhE8IgzO_q_LQgY-_NZ&indpubnum=2570086576337104&atk=1c6olia7ja1shdrd
